time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-01-11T01:00:00+00:00,14.88,14.88,347.91,347.91,0.01,0.01,56.4,56.4,0.0,0.0,-0.16,-0.16,343.82,343.82,0.61,0.61,17.93,17.93,338.09,343.11,291.15,343.11,1.88,1.76,0.23,1.76,13.26,12.42,11.44,12.42,82.47,74.74,82.47,2.06,2.29,2.06
2022-01-11T02:00:00+00:00,14.47,14.47,352.41,352.41,0.02,0.02,57.1,57.1,0.0,0.0,-0.16,-0.16,343.48,343.48,0.64,0.64,17.87,17.87,338.39,342.27,292.13,342.27,1.87,1.68,0.24,1.68,13.3,12.6,11.44,12.6,82.46,77.8,82.46,2.05,2.19,2.05
2022-01-11T03:00:00+00:00,14.06,14.06,0.0,0.0,0.01,0.01,57.8,57.8,0.0,0.0,-0.17,-0.17,343.15,343.15,0.68,0.68,17.8,17.8,338.69,341.42,293.11,341.42,1.87,1.6,0.24,1.6,13.35,12.78,11.45,12.78,82.44,80.87,82.44,2.05,2.08,2.05
2022-01-11T04:00:00+00:00,13.91,13.91,4.4,4.4,0.01,0.01,57.73,57.73,0.0,0.0,-0.17,-0.17,342.94,342.94,0.71,0.71,17.68,17.68,338.92,341.5,292.2,341.5,1.87,1.59,0.23,1.59,13.35,12.74,11.22,12.74,81.71,82.15,81.71,2.26,2.1,2.26
2022-01-11T05:00:00+00:00,13.76,13.76,11.31,11.31,0.01,0.01,57.67,57.67,0.0,0.0,-0.17,-0.17,342.74,342.74,0.74,0.74,17.55,17.55,339.15,341.59,291.3,341.59,1.87,1.58,0.21,1.58,13.36,12.7,11.0,12.7,80.98,83.42,80.98,2.46,2.12,2.46
2022-01-11T06:00:00+00:00,13.61,13.61,26.57,26.57,0.01,0.01,57.6,57.6,0.0,0.0,-0.17,-0.17,342.53,342.53,0.77,0.77,17.43,17.43,339.38,341.67,290.39,341.67,1.87,1.57,0.2,1.57,13.36,12.66,10.77,12.66,80.25,84.7,80.25,2.67,2.14,2.67
2022-01-11T07:00:00+00:00,14.25,14.25,45.0,45.0,0.0,0.0,55.93,55.93,0.0,0.0,-0.17,-0.17,341.41,341.41,0.79,0.79,16.91,16.91,339.46,344.74,321.72,344.74,1.88,1.42,0.31,1.42,13.38,12.9,9.31,12.9,86.24,88.87,86.24,2.84,2.01,2.84
2022-01-11T08:00:00+00:00,14.9,14.9,135.0,135.0,0.0,0.0,54.27,54.27,0.0,0.0,-0.17,-0.17,340.28,340.28,0.8,0.8,16.39,16.39,339.53,347.81,353.06,347.81,1.88,1.28,0.42,1.28,13.4,13.14,7.84,13.14,92.23,93.04,92.23,3.02,1.87,3.02
2022-01-11T09:00:00+00:00,15.54,15.54,153.43,153.43,0.01,0.01,52.6,52.6,0.0,0.0,-0.17,-0.17,339.16,339.16,0.82,0.82,15.87,15.87,339.61,350.88,24.39,350.88,1.89,1.13,0.53,1.13,13.42,13.38,6.38,13.38,98.22,97.21,98.22,3.19,1.74,3.19
2022-01-11T10:00:00+00:00,16.82,16.82,161.57,161.57,0.01,0.01,47.03,47.03,0.0,0.0,-0.17,-0.17,335.04,335.04,0.61,0.61,16.21,16.21,339.35,347.71,359.6,347.71,1.92,1.25,0.38,1.25,13.47,12.99,11.07,12.99,97.47,91.28,97.47,3.12,2.42,3.12
