time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-03-12T01:00:00+00:00,15.37,15.37,17.37,17.37,0.32,0.32,83.63,83.63,0.0,0.0,-0.27,-0.27,309.87,309.87,1.3,1.3,11.75,11.75,320.32,322.72,341.19,322.72,3.74,2.5,1.34,2.5,16.99,15.04,13.99,15.04,2.03,2.12,2.03,3.14,2.28,3.14
2022-03-12T02:00:00+00:00,15.17,15.17,17.42,17.42,0.33,0.33,86.47,86.47,0.0,0.0,-0.27,-0.27,309.94,309.94,1.25,1.25,11.63,11.63,320.4,323.04,332.26,323.04,3.93,2.77,2.0,2.77,16.99,14.64,15.68,14.64,1.54,357.02,1.54,3.12,2.23,3.12
2022-03-12T03:00:00+00:00,14.97,14.97,17.49,17.49,0.33,0.33,89.3,89.3,0.0,0.0,-0.28,-0.28,310.0,310.0,1.2,1.2,11.5,11.5,320.49,323.37,323.34,323.37,4.11,3.03,2.66,3.03,16.98,14.25,17.38,14.25,1.05,351.92,1.05,3.09,2.17,3.09
2022-03-12T04:00:00+00:00,15.16,15.16,17.6,17.6,0.33,0.33,88.2,88.2,0.0,0.0,-0.28,-0.28,309.45,309.45,1.15,1.15,11.5,11.5,320.4,322.81,322.41,322.81,4.17,3.18,2.8,3.18,16.79,13.96,17.12,13.96,1.71,353.71,1.71,3.47,2.85,3.47
2022-03-12T05:00:00+00:00,15.35,15.35,17.7,17.7,0.33,0.33,87.1,87.1,0.0,0.0,-0.28,-0.28,308.9,308.9,1.11,1.11,11.5,11.5,320.31,322.24,321.49,322.24,4.22,3.33,2.93,3.33,16.59,13.68,16.85,13.68,2.36,355.49,2.36,3.84,3.54,3.84
2022-03-12T06:00:00+00:00,15.54,15.54,17.84,17.84,0.33,0.33,86.0,86.0,0.0,0.0,-0.28,-0.28,308.35,308.35,1.06,1.06,11.5,11.5,320.22,321.68,320.56,321.68,4.28,3.48,3.07,3.48,16.4,13.39,16.59,13.39,3.02,357.28,3.02,4.21,4.22,4.21
2022-03-12T07:00:00+00:00,15.91,15.91,17.91,17.91,0.34,0.34,84.23,84.23,0.01,0.01,-0.28,-0.28,317.88,317.88,0.91,0.91,11.67,11.67,320.01,320.98,320.17,320.98,4.25,3.53,3.06,3.53,16.17,13.2,16.42,13.2,5.31,1.01,5.31,3.24,3.8,3.24
2022-03-12T08:00:00+00:00,16.29,16.29,17.88,17.88,0.34,0.34,82.47,82.47,0.01,0.01,-0.28,-0.28,327.41,327.41,0.75,0.75,11.85,11.85,319.8,320.29,319.79,320.29,4.23,3.57,3.04,3.57,15.94,13.02,16.26,13.02,7.59,4.73,7.59,2.26,3.37,2.26
2022-03-12T09:00:00+00:00,16.66,16.66,17.84,17.84,0.34,0.34,80.7,80.7,0.01,0.01,-0.28,-0.28,336.94,336.94,0.6,0.6,12.02,12.02,319.59,319.59,319.4,319.59,4.2,3.62,3.03,3.62,15.71,12.83,16.09,12.83,9.88,8.46,9.88,1.29,2.95,1.29
2022-03-12T10:00:00+00:00,17.5,17.5,17.74,17.74,0.34,0.34,75.6,75.6,0.01,0.01,-0.28,-0.28,334.18,334.18,0.87,0.87,14.07,14.07,319.33,319.26,319.05,319.26,4.15,3.6,2.98,3.6,15.52,12.7,15.89,12.7,0.79,0.99,0.79,1.95,3.58,1.95
