time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-05-21T01:00:00+00:00,17.47,17.47,35.94,35.94,0.48,0.48,81.8,81.8,0.0,0.0,-0.22,-0.22,311.86,311.86,0.42,0.42,12.83,12.83,333.35,311.99,209.3,311.99,1.77,0.86,0.1,0.86,9.3,7.83,15.85,7.83,9.81,9.69,9.81,7.73,5.99,7.73
2022-05-21T02:00:00+00:00,17.29,17.29,35.84,35.84,0.48,0.48,82.9,82.9,0.0,0.0,-0.22,-0.22,318.8,318.8,0.46,0.46,12.42,12.42,333.84,311.7,209.58,311.7,1.78,0.86,0.11,0.86,9.28,7.78,15.9,7.78,9.2,10.39,9.2,7.65,6.31,7.65
2022-05-21T03:00:00+00:00,17.11,17.11,35.75,35.75,0.49,0.49,84.0,84.0,0.0,0.0,-0.22,-0.22,325.73,325.73,0.51,0.51,12.02,12.02,334.33,311.42,209.87,311.42,1.79,0.85,0.11,0.85,9.25,7.73,15.96,7.73,8.58,11.08,8.58,7.58,6.63,7.58
2022-05-21T04:00:00+00:00,17.0,17.0,35.74,35.74,0.49,0.49,84.27,84.27,0.0,0.0,-0.22,-0.22,327.07,327.07,0.57,0.57,11.75,11.75,333.74,314.93,210.12,314.93,1.77,0.87,0.12,0.87,9.29,8.52,16.0,8.52,8.89,11.97,8.89,7.72,6.22,7.72
2022-05-21T05:00:00+00:00,16.89,16.89,35.73,35.73,0.49,0.49,84.53,84.53,0.0,0.0,-0.22,-0.22,328.42,328.42,0.63,0.63,11.47,11.47,333.16,318.44,210.38,318.44,1.76,0.9,0.12,0.9,9.34,9.31,16.04,9.31,9.2,12.85,9.2,7.86,5.82,7.86
2022-05-21T06:00:00+00:00,16.79,16.79,35.76,35.76,0.49,0.49,84.8,84.8,0.0,0.0,-0.22,-0.22,329.76,329.76,0.69,0.69,11.2,11.2,332.57,321.95,210.63,321.95,1.74,0.92,0.13,0.92,9.38,10.1,16.08,10.1,9.51,13.74,9.51,8.0,5.41,8.0
2022-05-21T07:00:00+00:00,17.78,17.78,35.78,35.78,0.49,0.49,79.53,79.53,0.0,0.0,-0.22,-0.22,323.17,323.17,0.64,0.64,11.56,11.56,331.9,321.81,210.82,321.81,1.72,0.92,0.13,0.92,9.38,10.08,15.93,10.08,11.96,11.16,11.96,8.15,6.35,8.15
2022-05-21T08:00:00+00:00,18.77,18.77,35.74,35.74,0.49,0.49,74.27,74.27,0.0,0.0,-0.22,-0.22,316.57,316.57,0.6,0.6,11.92,11.92,331.23,321.67,211.0,321.67,1.71,0.91,0.13,0.91,9.39,10.06,15.78,10.06,14.41,8.57,14.41,8.29,7.3,8.29
2022-05-21T09:00:00+00:00,19.76,19.76,35.74,35.74,0.49,0.49,69.0,69.0,0.0,0.0,-0.22,-0.22,309.98,309.98,0.55,0.55,12.28,12.28,330.56,321.53,211.19,321.53,1.69,0.91,0.13,0.91,9.39,10.04,15.63,10.04,16.86,5.99,16.86,8.44,8.24,8.44
2022-05-21T10:00:00+00:00,20.55,20.55,35.72,35.72,0.49,0.49,65.93,65.93,0.0,0.0,-0.22,-0.22,276.84,276.84,0.41,0.41,13.3,13.3,330.93,321.66,246.49,321.66,1.68,0.91,0.41,0.91,9.35,9.95,13.76,9.95,17.26,8.36,17.26,8.44,8.2,8.44
