time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-09-08T01:00:00+00:00,20.16,20.16,30.23,30.23,0.28,0.28,87.7,87.7,0.0,0.0,-0.18,-0.18,301.09,301.09,0.34,0.34,9.47,9.47,347.35,341.77,207.5,341.77,1.82,1.47,0.12,1.47,10.08,8.79,13.01,8.79,22.73,20.41,22.73,8.6,6.36,8.6
2022-09-08T02:00:00+00:00,19.99,19.99,30.5,30.5,0.27,0.27,88.5,88.5,0.0,0.0,-0.17,-0.17,301.29,301.29,0.35,0.35,9.41,9.41,348.2,342.2,207.52,342.2,1.8,1.46,0.12,1.46,9.97,8.74,12.93,8.74,21.58,20.66,21.58,8.56,6.22,8.56
2022-09-08T03:00:00+00:00,19.82,19.82,30.34,30.34,0.27,0.27,89.3,89.3,0.0,0.0,-0.17,-0.17,301.49,301.49,0.36,0.36,9.36,9.36,349.06,342.62,207.54,342.62,1.79,1.45,0.12,1.45,9.85,8.68,12.85,8.68,20.43,20.91,20.43,8.53,6.09,8.53
2022-09-08T04:00:00+00:00,19.82,19.82,29.99,29.99,0.26,0.26,89.3,89.3,0.0,0.0,-0.17,-0.17,301.6,301.6,0.36,0.36,9.84,9.84,350.09,342.71,223.41,342.71,1.8,1.45,0.13,1.45,9.72,8.61,12.85,8.61,20.23,20.95,20.23,8.42,5.94,8.42
2022-09-08T05:00:00+00:00,19.82,19.82,29.34,29.34,0.26,0.26,89.3,89.3,0.0,0.0,-0.17,-0.17,301.71,301.71,0.37,0.37,10.32,10.32,351.13,342.81,239.27,342.81,1.8,1.44,0.13,1.44,9.58,8.55,12.86,8.55,20.02,20.99,20.02,8.31,5.8,8.31
2022-09-08T06:00:00+00:00,19.82,19.82,28.54,28.54,0.25,0.25,89.3,89.3,0.0,0.0,-0.17,-0.17,301.82,301.82,0.37,0.37,10.8,10.8,352.16,342.9,255.14,342.9,1.81,1.44,0.14,1.44,9.45,8.48,12.86,8.48,19.82,21.03,19.82,8.19,5.65,8.19
2022-09-08T07:00:00+00:00,20.71,20.71,27.58,27.58,0.25,0.25,83.77,83.77,0.0,0.0,-0.17,-0.17,301.81,301.81,0.36,0.36,10.8,10.8,350.7,343.22,271.03,343.22,1.76,1.41,0.16,1.41,9.57,8.55,12.8,8.55,21.26,21.35,21.26,8.56,6.23,8.56
2022-09-08T08:00:00+00:00,21.6,21.6,26.57,26.57,0.24,0.24,78.23,78.23,0.0,0.0,-0.17,-0.17,301.81,301.81,0.36,0.36,10.79,10.79,349.23,343.53,286.93,343.53,1.72,1.37,0.18,1.37,9.68,8.63,12.73,8.63,22.7,21.68,22.7,8.93,6.81,8.93
2022-09-08T09:00:00+00:00,22.5,22.5,25.57,25.57,0.23,0.23,72.7,72.7,0.0,0.0,-0.17,-0.17,301.8,301.8,0.35,0.35,10.79,10.79,347.77,343.85,302.82,343.85,1.67,1.34,0.2,1.34,9.8,8.7,12.67,8.7,24.14,22.0,24.14,9.3,7.39,9.3
2022-09-08T10:00:00+00:00,23.45,23.45,24.59,24.59,0.23,0.23,68.4,68.4,0.0,0.0,-0.17,-0.17,302.17,302.17,0.35,0.35,10.63,10.63,348.08,343.92,303.08,343.92,1.65,1.33,0.23,1.33,9.83,8.64,12.5,8.64,22.57,18.85,22.57,9.5,8.03,9.5
2022-09-08T11:00:00+00:00,24.41,24.41,23.79,23.79,0.23,0.23,64.1,64.1,0.0,0.0,-0.16,-0.16,302.54,302.54,0.35,0.35,10.47,10.47,348.39,344.0,303.34,344.0,1.62,1.32,0.25,1.32,9.85,8.59,12.33,8.59,21.01,15.7,21.01,9.69,8.66,9.69
