time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-06-10T01:00:00+00:00,19.17,19.17,39.7,39.7,0.34,0.34,86.0,86.0,0.0,0.0,-0.18,-0.18,217.48,217.48,0.07,0.07,12.68,12.68,6.98,34.15,306.87,34.15,1.57,1.01,0.41,1.01,8.11,6.96,12.31,6.96,11.24,7.19,11.24,7.71,6.31,7.71
2022-06-10T02:00:00+00:00,18.99,18.99,40.05,40.05,0.33,0.33,86.3,86.3,0.01,0.01,-0.19,-0.19,223.62,223.62,0.07,0.07,13.46,13.46,6.31,35.21,298.87,35.21,1.58,0.92,0.24,0.92,8.09,6.89,15.55,6.89,10.05,4.27,10.05,7.62,6.22,7.62
2022-06-10T03:00:00+00:00,18.82,18.82,40.25,40.25,0.33,0.33,86.6,86.6,0.01,0.01,-0.19,-0.19,229.75,229.75,0.07,0.07,14.23,14.23,5.64,36.27,290.87,36.27,1.58,0.84,0.06,0.84,8.06,6.83,18.79,6.83,8.87,1.36,8.87,7.53,6.14,7.53
2022-06-10T04:00:00+00:00,18.75,18.75,40.28,40.28,0.33,0.33,86.13,86.13,0.0,0.0,-0.19,-0.19,256.7,256.7,0.09,0.09,16.16,16.16,4.53,36.25,264.15,36.25,1.55,0.84,0.06,0.84,8.25,6.81,16.45,6.81,7.14,0.87,7.14,7.8,6.39,7.8
2022-06-10T05:00:00+00:00,18.68,18.68,40.23,40.23,0.33,0.33,85.67,85.67,0.0,0.0,-0.18,-0.18,283.65,283.65,0.11,0.11,18.1,18.1,3.42,36.23,237.43,36.23,1.52,0.85,0.06,0.85,8.45,6.79,14.12,6.79,5.41,0.39,5.41,8.06,6.63,8.06
2022-06-10T06:00:00+00:00,18.6,18.6,39.96,39.96,0.32,0.32,85.2,85.2,0.0,0.0,-0.18,-0.18,310.6,310.6,0.13,0.13,20.03,20.03,2.31,36.21,210.71,36.21,1.49,0.85,0.06,0.85,8.64,6.77,11.78,6.77,3.68,359.9,3.68,8.33,6.88,8.33
2022-06-10T07:00:00+00:00,19.33,19.33,39.6,39.6,0.32,0.32,81.23,81.23,0.0,0.0,-0.18,-0.18,310.84,310.84,0.17,0.17,19.66,19.66,0.4,33.59,210.79,33.59,1.48,0.94,0.06,0.94,8.82,6.7,11.75,6.7,4.46,359.8,4.46,8.49,7.29,8.49
2022-06-10T08:00:00+00:00,20.05,20.05,39.07,39.07,0.32,0.32,77.27,77.27,0.0,0.0,-0.18,-0.18,311.08,311.08,0.2,0.2,19.28,19.28,358.49,30.96,210.88,30.96,1.48,1.02,0.07,1.02,9.0,6.63,11.71,6.63,5.23,359.69,5.23,8.65,7.7,8.65
2022-06-10T09:00:00+00:00,20.78,20.78,38.49,38.49,0.32,0.32,73.3,73.3,0.0,0.0,-0.18,-0.18,311.32,311.32,0.24,0.24,18.91,18.91,356.58,28.34,210.96,28.34,1.47,1.11,0.07,1.11,9.18,6.56,11.68,6.56,6.01,359.59,6.01,8.81,8.11,8.81
2022-06-10T10:00:00+00:00,21.53,21.53,37.98,37.98,0.31,0.31,70.03,70.03,0.0,0.0,-0.18,-0.18,311.36,311.36,0.29,0.29,18.52,18.52,355.02,23.04,211.15,23.04,1.49,1.23,0.07,1.23,9.28,6.34,11.61,6.34,5.82,358.81,5.82,8.83,8.13,8.83
2022-06-10T11:00:00+00:00,22.29,22.29,37.43,37.43,0.31,0.31,66.77,66.77,0.0,0.0,-0.18,-0.18,311.41,311.41,0.34,0.34,18.14,18.14,353.47,17.75,211.35,17.75,1.51,1.34,0.07,1.34,9.38,6.13,11.53,6.13,5.62,358.02,5.62,8.85,8.16,8.85
2022-06-10T12:00:00+00:00,23.04,23.04,36.89,36.89,0.32,0.32,63.5,63.5,0.0,0.0,-0.18,-0.18,311.45,311.45,0.39,0.39,17.75,17.75,351.91,12.45,211.54,12.45,1.53,1.46,0.07,1.46,9.48,5.91,11.46,5.91,5.43,357.24,5.43,8.87,8.18,8.87
2022-06-10T13:00:00+00:00,23.04,23.04,36.54,36.54,0.32,0.32,63.83,63.83,0.0,0.0,-0.18,-0.18,311.54,311.54,0.44,0.44,17.38,17.38,350.79,14.4,211.47,14.4,1.56,1.42,0.07,1.42,9.57,5.95,11.39,5.95,3.41,355.23,3.41,8.79,8.39,8.79
2022-06-10T14:00:00+00:00,23.05,23.05,36.21,36.21,0.32,0.32,64.17,64.17,0.0,0.0,-0.18,-0.18,311.64,311.64,0.49,0.49,17.02,17.02,349.68,16.35,211.4,16.35,1.58,1.38,0.08,1.38,9.65,5.99,11.33,5.99,1.38,353.22,1.38,8.7,8.59,8.7
2022-06-10T15:00:00+00:00,23.05,23.05,36.13,36.13,0.32,0.32,64.5,64.5,0.0,0.0,-0.18,-0.18,311.73,311.73,0.54,0.54,16.65,16.65,348.56,18.3,211.33,18.3,1.61,1.34,0.08,1.34,9.74,6.03,11.26,6.03,359.36,351.21,359.36,8.62,8.8,8.62
2022-06-10T16:00:00+00:00,22.41,22.41,36.2,36.2,0.32,0.32,67.27,67.27,0.0,0.0,-0.18,-0.18,312.3,312.3,0.58,0.58,14.39,14.39,345.45,21.45,244.5,21.45,1.61,1.22,0.28,1.22,9.98,6.14,12.77,6.14,359.37,351.19,359.37,8.69,8.77,8.69
2022-06-10T17:00:00+00:00,21.78,21.78,36.27,36.27,0.33,0.33,70.03,70.03,0.0,0.0,-0.18,-0.18,312.87,312.87,0.61,0.61,12.13,12.13,342.33,24.61,277.67,24.61,1.62,1.1,0.47,1.1,10.23,6.25,14.29,6.25,359.37,351.16,359.37,8.77,8.73,8.77
2022-06-10T18:00:00+00:00,21.14,21.14,36.55,36.55,0.33,0.33,72.8,72.8,0.0,0.0,-0.19,-0.19,313.44,313.44,0.65,0.65,9.87,9.87,339.22,27.76,310.84,27.76,1.62,0.98,0.67,0.98,10.47,6.36,15.8,6.36,359.38,351.14,359.38,8.84,8.7,8.84
2022-06-10T19:00:00+00:00,20.51,20.51,36.95,36.95,0.33,0.33,77.63,77.63,0.0,0.0,-0.19,-0.19,313.2,313.2,0.64,0.64,9.77,9.77,336.65,22.26,310.62,22.26,1.66,1.03,0.71,1.03,10.58,6.27,15.65,6.27,1.43,352.74,1.43,8.91,7.81,8.91
2022-06-10T20:00:00+00:00,19.89,19.89,37.34,37.34,0.33,0.33,82.47,82.47,0.0,0.0,-0.19,-0.19,312.96,312.96,0.64,0.64,9.68,9.68,334.09,16.76,310.39,16.76,1.69,1.07,0.75,1.07,10.7,6.19,15.49,6.19,3.47,354.33,3.47,8.97,6.93,8.97
2022-06-10T21:00:00+00:00,19.26,19.26,37.78,37.78,0.33,0.33,87.3,87.3,0.01,0.01,-0.19,-0.19,312.72,312.72,0.63,0.63,9.58,9.58,331.52,11.26,310.17,11.26,1.73,1.12,0.79,1.12,10.81,6.1,15.34,6.1,5.52,355.93,5.52,9.04,6.04,9.04
2022-06-10T22:00:00+00:00,19.26,19.26,38.23,38.23,0.33,0.33,86.1,86.1,0.01,0.01,-0.19,-0.19,312.46,312.46,0.61,0.61,9.54,9.54,332.42,7.09,309.54,7.09,1.77,1.21,0.82,1.21,10.56,5.98,15.06,5.98,7.63,359.76,7.63,8.63,6.0,8.63
2022-06-10T23:00:00+00:00,19.27,19.27,38.51,38.51,0.33,0.33,84.9,84.9,0.01,0.01,-0.19,-0.19,312.21,312.21,0.6,0.6,9.51,9.51,333.32,2.93,308.92,2.93,1.82,1.31,0.84,1.31,10.31,5.85,14.78,5.85,9.75,3.59,9.75,8.22,5.96,8.22
