time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-01-01T00:00:00+00:00,19.1,19.1,349.38,349.38,0.02,0.02,29.0,29.0,0.0,0.0,-0.13,-0.13,356.1,356.1,0.12,0.12,12.55,12.55,292.9,292.53,297.06,292.53,1.91,1.8,1.66,1.8,11.95,10.38,13.3,10.38,109.77,111.75,109.77,2.01,2.51,2.01
2022-01-01T01:00:00+00:00,18.84,18.84,353.66,353.66,0.02,0.02,30.37,30.37,0.0,0.0,-0.13,-0.13,349.27,349.27,0.12,0.12,14.09,14.09,292.99,292.32,297.37,292.32,1.95,1.88,1.65,1.88,12.11,10.61,13.24,10.61,109.51,109.56,109.51,2.14,2.53,2.14
2022-01-01T02:00:00+00:00,18.59,18.59,356.82,356.82,0.02,0.02,31.73,31.73,0.0,0.0,-0.14,-0.14,342.44,342.44,0.12,0.12,15.63,15.63,293.08,292.1,297.67,292.1,2.0,1.96,1.65,1.96,12.27,10.84,13.18,10.84,109.26,107.36,109.26,2.26,2.56,2.26
2022-01-01T03:00:00+00:00,18.33,18.33,0.0,0.0,0.02,0.02,33.1,33.1,0.0,0.0,-0.14,-0.14,335.61,335.61,0.12,0.12,17.17,17.17,293.17,291.89,297.98,291.89,2.04,2.04,1.64,2.04,12.43,11.07,13.12,11.07,109.0,105.17,109.0,2.39,2.58,2.39
2022-01-01T04:00:00+00:00,18.09,18.09,3.58,3.58,0.02,0.02,36.0,36.0,0.0,0.0,-0.14,-0.14,336.13,336.13,0.13,0.13,16.94,16.94,293.12,291.97,298.21,291.97,2.02,2.03,1.62,2.03,12.41,11.05,13.01,11.05,109.02,105.63,109.02,2.39,2.69,2.39
2022-01-01T05:00:00+00:00,17.85,17.85,4.4,4.4,0.01,0.01,38.9,38.9,0.0,0.0,-0.14,-0.14,336.64,336.64,0.13,0.13,16.72,16.72,293.06,292.04,298.45,292.04,2.01,2.01,1.61,2.01,12.38,11.02,12.89,11.02,109.04,106.09,109.04,2.38,2.8,2.38
2022-01-01T06:00:00+00:00,17.6,17.6,12.53,12.53,0.01,0.01,41.8,41.8,0.0,0.0,-0.14,-0.14,337.16,337.16,0.14,0.14,16.49,16.49,293.01,292.12,298.68,292.12,1.99,2.0,1.59,2.0,12.36,11.0,12.78,11.0,109.06,106.55,109.06,2.38,2.91,2.38
2022-01-01T07:00:00+00:00,18.1,18.1,18.43,18.43,0.01,0.01,43.17,43.17,0.0,0.0,-0.14,-0.14,338.71,338.71,0.13,0.13,16.15,16.15,292.95,292.3,298.74,292.3,1.96,1.96,1.58,1.96,12.29,10.91,12.74,10.91,108.5,112.42,108.5,2.45,3.12,2.45
2022-01-01T08:00:00+00:00,18.59,18.59,45.0,45.0,0.0,0.0,44.53,44.53,0.0,0.0,-0.15,-0.15,340.25,340.25,0.13,0.13,15.81,15.81,292.88,292.49,298.79,292.49,1.93,1.93,1.56,1.93,12.23,10.81,12.7,10.81,107.93,118.28,107.93,2.52,3.34,2.52
2022-01-01T09:00:00+00:00,19.09,19.09,135.0,135.0,0.0,0.0,45.9,45.9,0.0,0.0,-0.15,-0.15,341.8,341.8,0.12,0.12,15.47,15.47,292.82,292.67,298.85,292.67,1.9,1.89,1.55,1.89,12.16,10.72,12.66,10.72,107.37,124.15,107.37,2.58,3.55,2.58
