time,temperatura,humedad,precipitaciones,nivel_del_mar,direccion_oleaje_secundario,altura_oleaje_secundario,periodo_oleaje_secundario,direccion_del_oleaje,altura_del_oleaje,periodo_del_oleaje,direccion_del_viento,velocidad_del_viento,niveles,coordenadas_viento,valoracion
2022-01-01 00:00:00,19.1,29.0,0.0,-0.13,356.1,0.12,12.55,292.53,1.8,10.38,109.77,2.01,intermedio,S E,2
2022-01-01 01:00:00,18.84,30.37,0.0,-0.13,349.27,0.12,14.09,292.32,1.88,10.61,109.51,2.14,intermedio,S E,3
2022-01-01 02:00:00,18.59,31.73,0.0,-0.14,342.44,0.12,15.63,292.1,1.96,10.84,109.26,2.26,intermedio,S E,3
2022-01-01 03:00:00,18.33,33.1,0.0,-0.14,335.61,0.12,17.17,291.89,2.04,11.07,109.0,2.39,intermedio,S E,3
2022-01-01 04:00:00,18.09,36.0,0.0,-0.14,336.13,0.13,16.94,291.97,2.03,11.05,109.02,2.39,intermedio,S E,3
2022-01-01 05:00:00,17.85,38.9,0.0,-0.14,336.64,0.13,16.72,292.04,2.01,11.02,109.04,2.38,intermedio,S E,3
2022-01-01 06:00:00,17.6,41.8,0.0,-0.14,337.16,0.14,16.49,292.12,2.0,11.0,109.06,2.38,intermedio,S E,3
2022-01-01 07:00:00,18.1,43.17,0.0,-0.14,338.71,0.13,16.15,292.3,1.96,10.91,108.5,2.45,intermedio,S E,3
2022-01-01 08:00:00,18.59,44.53,0.0,-0.15,340.25,0.13,15.81,292.49,1.93,10.81,107.93,2.52,intermedio,S E,3
2022-01-01 09:00:00,19.09,45.9,0.0,-0.15,341.8,0.12,15.47,292.67,1.89,10.72,107.37,2.58,intermedio,S E,2
2022-01-01 10:00:00,20.29,39.03,0.0,-0.15,346.06,0.11,14.05,293.02,1.88,10.68,106.71,2.52,intermedio,S E,2
2022-01-01 11:00:00,21.49,32.17,0.0,-0.15,350.31,0.09,12.62,293.37,1.88,10.64,106.05,2.47,intermedio,S E,2
2022-01-01 12:00:00,22.7,25.3,0.0,-0.15,354.57,0.08,11.2,293.72,1.87,10.6,105.39,2.41,intermedio,S E,2
2022-01-01 13:00:00,22.93,24.83,0.0,-0.15,353.47,0.08,13.02,293.91,1.91,10.61,102.6,2.58,intermedio,S E,2
2022-01-01 14:00:00,23.17,24.37,0.0,-0.15,352.37,0.07,14.85,294.11,1.94,10.62,99.81,2.75,intermedio,S E,2
2022-01-01 15:00:00,23.4,23.9,0.0,-0.15,351.27,0.07,16.67,294.3,1.98,10.63,97.02,2.92,intermedio,S E,2
2022-01-01 16:00:00,22.56,26.93,0.0,-0.15,338.93,0.25,16.51,294.21,2.02,10.61,95.67,2.78,intermedio,S E,2
2022-01-01 17:00:00,21.71,29.97,0.0,-0.15,326.6,0.43,16.34,294.12,2.06,10.58,94.33,2.65,intermedio,S E,2
2022-01-01 18:00:00,20.86,33.0,0.0,-0.15,314.26,0.61,16.18,294.03,2.1,10.56,92.98,2.51,intermedio,S E,2
2022-01-01 19:00:00,20.11,36.2,0.0,-0.15,323.87,0.47,15.28,293.8,2.12,10.52,93.16,2.29,intermedio,S E,2
2022-01-01 20:00:00,19.36,39.4,0.0,-0.15,333.48,0.33,14.37,293.56,2.14,10.47,93.34,2.06,intermedio,S E,2
2022-01-01 21:00:00,18.61,42.6,0.0,-0.15,343.09,0.19,13.47,293.33,2.16,10.43,93.52,1.84,intermedio,S E,2
2022-01-01 22:00:00,18.59,43.03,0.0,-0.16,342.94,0.19,14.71,293.15,2.16,10.39,96.12,1.74,intermedio,S E,2
2022-01-01 23:00:00,18.57,43.47,0.0,-0.16,342.8,0.19,15.94,292.98,2.17,10.36,98.71,1.65,intermedio,S E,2
2022-01-02 00:00:00,18.54,43.9,0.0,-0.17,342.65,0.19,17.18,292.8,2.17,10.32,101.31,1.55,intermedio,S E,2
2022-01-02 01:00:00,18.17,48.83,0.0,-0.17,343.26,0.18,17.07,292.62,2.16,10.29,102.36,1.74,intermedio,S E,2
2022-01-02 02:00:00,17.79,53.77,0.0,-0.17,343.87,0.18,16.97,292.45,2.16,10.27,103.41,1.93,intermedio,S E,3
2022-01-02 03:00:00,17.41,58.7,0.0,-0.17,344.48,0.17,16.86,292.27,2.15,10.24,104.46,2.12,intermedio,S E,3
2022-01-02 04:00:00,17.22,60.03,0.0,-0.17,344.18,0.21,16.57,292.2,2.14,10.22,103.01,2.01,intermedio,S E,3
2022-01-02 05:00:00,17.03,61.37,0.0,-0.16,343.88,0.25,16.29,292.12,2.12,10.19,101.56,1.89,intermedio,S E,3
2022-01-02 06:00:00,16.83,62.7,0.0,-0.16,343.58,0.29,16.0,292.05,2.11,10.17,100.11,1.78,intermedio,S E,3
2022-01-02 07:00:00,17.26,59.2,0.0,-0.16,343.63,0.32,15.85,291.99,2.09,10.15,100.7,1.67,intermedio,S E,3
2022-01-02 08:00:00,17.69,55.7,0.0,-0.16,343.69,0.35,15.69,291.93,2.07,10.14,101.3,1.55,intermedio,S E,3
2022-01-02 09:00:00,18.12,52.2,0.0,-0.16,343.74,0.38,15.54,291.87,2.05,10.12,101.89,1.44,intermedio,S E,3
2022-01-02 10:00:00,19.39,46.37,0.0,-0.16,344.0,0.39,15.47,291.78,2.04,10.12,101.45,1.54,intermedio,S E,3
2022-01-02 11:00:00,20.65,40.53,0.0,-0.16,344.27,0.39,15.39,291.69,2.03,10.11,101.02,1.63,intermedio,S E,3
2022-01-02 12:00:00,21.92,34.7,0.0,-0.16,344.53,0.4,15.32,291.6,2.02,10.11,100.58,1.73,intermedio,S E,3
2022-01-02 13:00:00,22.16,34.13,0.0,-0.16,344.7,0.41,15.09,291.72,2.02,10.11,99.7,2.08,intermedio,S E,3
2022-01-02 14:00:00,22.41,33.57,0.0,-0.16,344.87,0.43,14.85,291.83,2.01,10.12,98.81,2.42,intermedio,S E,3
2022-01-02 15:00:00,22.65,33.0,0.0,-0.16,345.04,0.44,14.62,291.95,2.01,10.12,97.93,2.77,intermedio,S E,3
2022-01-02 16:00:00,21.96,34.63,0.0,-0.15,345.3,0.44,14.54,291.96,2.0,10.11,93.94,2.6,intermedio,S E,3
2022-01-02 17:00:00,21.27,36.27,0.0,-0.15,345.55,0.45,14.46,291.96,1.98,10.09,89.94,2.44,intermedio,N E,3
2022-01-02 18:00:00,20.58,37.9,0.0,-0.15,345.81,0.45,14.38,291.97,1.97,10.08,85.95,2.27,intermedio,N E,3
2022-01-02 19:00:00,19.77,40.43,0.0,-0.15,346.1,0.45,14.19,292.08,1.95,10.05,78.81,2.03,intermedio,N E,3
2022-01-02 20:00:00,18.95,42.97,0.0,-0.15,346.4,0.46,14.0,292.19,1.93,10.01,71.66,1.78,intermedio,N E,3
2022-01-02 21:00:00,18.13,45.5,0.0,-0.15,346.69,0.46,13.81,292.3,1.91,9.98,64.52,1.54,intermedio,N E,3
2022-01-02 22:00:00,17.82,48.0,0.0,-0.15,346.87,0.46,13.73,292.43,1.88,9.93,61.73,1.48,intermedio,N E,3
2022-01-02 23:00:00,17.51,50.5,0.0,-0.15,347.04,0.46,13.64,292.56,1.86,9.88,58.95,1.41,intermedio,N E,3
2022-01-03 00:00:00,17.19,53.0,0.0,-0.14,347.22,0.46,13.56,292.69,1.83,9.83,56.16,1.35,intermedio,N E,3
2022-01-03 01:00:00,16.95,58.2,0.0,-0.14,347.35,0.46,13.44,293.02,1.86,9.87,67.27,1.4,intermedio,N E,3
2022-01-03 02:00:00,16.71,63.4,0.0,-0.14,347.47,0.45,13.33,293.36,1.89,9.91,78.39,1.45,intermedio,N E,3
2022-01-03 03:00:00,16.48,68.6,0.0,-0.15,347.6,0.45,13.21,293.69,1.92,9.95,89.5,1.49,intermedio,N E,3
2022-01-03 04:00:00,16.33,70.17,0.0,-0.15,347.52,0.45,13.11,294.55,1.88,9.89,94.89,1.57,intermedio,S E,2
2022-01-03 05:00:00,16.18,71.73,0.0,-0.15,347.43,0.45,13.0,295.4,1.83,9.82,100.28,1.66,intermedio,S E,2
2022-01-03 06:00:00,16.04,73.3,0.0,-0.15,347.35,0.45,12.9,296.26,1.79,9.76,105.67,1.74,intermedio,S E,2
2022-01-03 07:00:00,16.46,71.43,0.0,-0.15,347.55,0.44,12.84,296.97,1.76,9.73,106.27,1.82,intermedio,S E,2
2022-01-03 08:00:00,16.88,69.57,0.0,-0.15,347.74,0.44,12.78,297.68,1.73,9.69,106.88,1.9,intermedio,S E,2
2022-01-03 09:00:00,17.31,67.7,0.0,-0.15,347.94,0.43,12.72,298.39,1.7,9.66,107.48,1.98,intermedio,S E,2
2022-01-03 10:00:00,18.61,58.33,0.0,-0.15,348.63,0.41,12.69,299.04,1.68,9.63,104.12,2.31,intermedio,S E,2
2022-01-03 11:00:00,19.91,48.97,0.0,-0.15,349.32,0.4,12.66,299.7,1.65,9.61,100.76,2.64,intermedio,S E,2
2022-01-03 12:00:00,21.22,39.6,0.0,-0.15,350.01,0.38,12.63,300.35,1.63,9.58,97.4,2.97,intermedio,S E,2
2022-01-03 13:00:00,21.37,36.83,0.0,-0.15,350.83,0.36,12.52,300.7,1.6,9.51,94.35,3.07,intermedio,S E,2
2022-01-03 14:00:00,21.53,34.07,0.0,-0.15,351.64,0.35,12.41,301.06,1.56,9.44,91.3,3.18,intermedio,S E,2
2022-01-03 15:00:00,21.68,31.3,0.0,-0.15,352.46,0.33,12.3,301.41,1.53,9.37,88.25,3.28,intermedio,N E,3
2022-01-03 16:00:00,20.82,35.07,0.0,-0.15,352.08,0.33,12.17,301.64,1.49,9.29,76.43,2.98,intermedio,N E,3
2022-01-03 17:00:00,19.97,38.83,0.0,-0.15,351.71,0.33,12.03,301.86,1.45,9.21,64.62,2.68,intermedio,N E,3
2022-01-03 18:00:00,19.11,42.6,0.0,-0.15,351.33,0.33,11.9,302.09,1.41,9.13,52.8,2.38,intermedio,N E,3
2022-01-03 19:00:00,18.49,47.17,0.0,-0.15,351.48,0.32,11.9,302.35,1.38,9.06,45.59,2.38,intermedio,N E,3
2022-01-03 20:00:00,17.88,51.73,0.0,-0.14,351.63,0.32,11.91,302.61,1.34,9.0,38.39,2.39,principiante,N E,3
2022-01-03 21:00:00,17.26,56.3,0.0,-0.14,351.78,0.31,11.91,302.87,1.31,8.93,31.18,2.39,principiante,N E,3
2022-01-03 22:00:00,17.1,56.53,0.0,-0.14,347.53,0.28,12.32,303.21,1.28,8.88,33.92,2.29,principiante,N E,3
2022-01-03 23:00:00,16.94,56.77,0.0,-0.14,343.27,0.26,12.73,303.55,1.25,8.84,36.67,2.18,principiante,N E,3
2022-01-04 00:00:00,16.78,57.0,0.0,-0.13,339.02,0.23,13.14,303.89,1.22,8.79,39.41,2.08,principiante,N E,3
2022-01-04 01:00:00,16.47,61.07,0.0,-0.13,339.49,0.23,13.0,304.34,1.2,8.77,51.88,1.93,principiante,N E,3
2022-01-04 02:00:00,16.17,65.13,0.0,-0.13,339.96,0.22,12.87,304.79,1.17,8.74,64.35,1.77,principiante,N E,3
2022-01-04 03:00:00,15.87,69.2,0.0,-0.13,340.43,0.22,12.73,305.24,1.15,8.72,76.82,1.62,principiante,N E,3
2022-01-04 04:00:00,15.63,73.57,0.0,-0.13,340.46,0.25,12.58,305.79,1.13,8.71,80.23,1.7,principiante,N E,3
2022-01-04 05:00:00,15.4,77.93,0.0,-0.13,340.49,0.29,12.44,306.35,1.12,8.69,83.64,1.77,principiante,N E,3
2022-01-04 06:00:00,15.16,82.3,0.0,-0.13,340.52,0.32,12.29,306.9,1.1,8.68,87.05,1.85,principiante,N E,3
2022-01-04 07:00:00,15.6,79.97,0.0,-0.13,339.48,0.37,12.12,303.67,1.03,8.45,92.23,1.85,principiante,S E,2
2022-01-04 08:00:00,16.03,77.63,0.0,-0.13,338.45,0.42,11.96,300.45,0.95,8.23,97.42,1.85,principiante,S E,2
2022-01-04 09:00:00,16.47,75.3,0.0,-0.13,337.41,0.47,11.79,297.22,0.88,8.0,102.6,1.85,principiante,S E,2
2022-01-04 10:00:00,17.95,64.67,0.0,-0.13,337.1,0.49,11.73,308.62,0.83,8.44,99.18,2.12,principiante,S E,2
2022-01-04 11:00:00,19.44,54.03,0.0,-0.13,336.79,0.51,11.68,320.03,0.79,8.87,95.76,2.39,principiante,S E,2
2022-01-04 12:00:00,20.93,43.4,0.0,-0.13,336.48,0.53,11.62,331.43,0.74,9.31,92.34,2.66,intermedio,S E,2
2022-01-04 13:00:00,21.14,41.13,0.0,-0.13,335.42,0.55,11.48,334.22,0.74,11.03,85.15,2.75,intermedio,N E,3
2022-01-04 14:00:00,21.36,38.87,0.0,-0.13,334.36,0.57,11.34,337.01,0.73,12.74,77.97,2.83,avanzado,N E,3
2022-01-04 15:00:00,21.57,36.6,0.0,-0.13,333.3,0.59,11.2,339.8,0.73,14.46,70.78,2.92,avanzado,N E,3
2022-01-04 16:00:00,20.79,40.9,0.0,-0.13,327.58,0.6,10.93,339.82,0.76,14.44,54.39,3.12,avanzado,N E,3
2022-01-04 17:00:00,20.01,45.2,0.0,-0.13,321.86,0.6,10.65,339.83,0.79,14.41,37.99,3.31,avanzado,N E,3
2022-01-04 18:00:00,19.23,49.5,0.0,-0.14,316.14,0.61,10.38,339.85,0.82,14.39,21.6,3.51,avanzado,N E,3
2022-01-04 19:00:00,18.47,57.3,0.0,-0.14,324.48,0.61,12.05,337.88,0.81,13.58,22.54,4.43,avanzado,N E,3
2022-01-04 20:00:00,17.7,65.1,0.0,-0.14,332.82,0.62,13.72,335.9,0.79,12.77,23.49,5.35,avanzado,N E,3
2022-01-04 21:00:00,16.94,72.9,0.0,-0.14,341.16,0.62,15.39,333.93,0.78,11.96,24.43,6.26,intermedio,N E,3
2022-01-04 22:00:00,16.53,72.27,0.0,-0.14,341.15,0.65,15.4,332.22,0.87,11.28,31.12,5.87,intermedio,N E,3
2022-01-04 23:00:00,16.12,71.63,0.0,-0.14,341.15,0.67,15.4,330.51,0.96,10.6,37.82,5.47,intermedio,N E,3
2022-01-05 00:00:00,15.71,71.0,0.0,-0.15,341.14,0.7,15.41,328.8,1.05,9.92,44.51,5.07,intermedio,N E,3
2022-01-05 01:00:00,15.46,71.9,0.0,-0.15,338.43,0.71,14.38,330.26,1.21,10.49,43.63,5.58,intermedio,N E,3
2022-01-05 02:00:00,15.2,72.8,0.0,-0.15,335.71,0.71,13.35,331.72,1.37,11.06,42.75,6.09,intermedio,N E,3
2022-01-05 03:00:00,14.94,73.7,0.0,-0.15,333.0,0.72,12.32,333.18,1.53,11.63,41.87,6.6,intermedio,N E,3
2022-01-05 04:00:00,14.78,75.2,0.02,-0.15,332.74,0.71,12.17,333.14,1.55,11.58,41.31,7.3,intermedio,N E,3
2022-01-05 05:00:00,14.63,76.7,0.04,-0.15,332.48,0.71,12.03,333.11,1.58,11.53,40.75,7.99,intermedio,N E,3
2022-01-05 06:00:00,14.47,78.2,0.06,-0.15,332.22,0.7,11.88,333.07,1.6,11.48,40.19,8.69,intermedio,N E,3
2022-01-05 07:00:00,15.27,76.73,0.05,-0.15,332.08,0.67,11.75,332.14,1.64,11.33,40.98,8.82,intermedio,N E,3
2022-01-05 08:00:00,16.07,75.27,0.05,-0.15,331.93,0.64,11.62,331.21,1.67,11.19,41.78,8.94,intermedio,N E,3
2022-01-05 09:00:00,16.87,73.8,0.04,-0.14,331.79,0.61,11.49,330.28,1.71,11.04,42.57,9.07,intermedio,N E,3
2022-01-05 10:00:00,17.42,67.5,0.03,-0.14,318.86,0.54,10.72,330.39,1.72,10.98,39.15,9.17,intermedio,N E,3
2022-01-05 11:00:00,17.97,61.2,0.01,-0.14,305.92,0.48,9.96,330.51,1.73,10.92,35.74,9.26,intermedio,N E,3
2022-01-05 12:00:00,18.52,54.9,0.0,-0.14,292.99,0.41,9.19,330.62,1.74,10.86,32.32,9.36,intermedio,N E,3
2022-01-05 13:00:00,18.5,54.8,0.0,-0.14,292.17,0.4,9.16,330.88,1.75,10.8,30.96,9.12,intermedio,N E,3
2022-01-05 14:00:00,18.47,54.7,0.0,-0.14,291.35,0.38,9.13,331.13,1.75,10.74,29.61,8.88,intermedio,N E,3
2022-01-05 15:00:00,18.44,54.6,0.0,-0.14,290.53,0.37,9.1,331.39,1.76,10.68,28.25,8.64,intermedio,N E,3
2022-01-05 16:00:00,17.94,56.4,0.0,-0.15,290.27,0.36,9.03,331.82,1.76,10.63,28.4,8.86,intermedio,N E,3
2022-01-05 17:00:00,17.45,58.2,0.0,-0.15,290.01,0.34,8.95,332.24,1.76,10.58,28.55,9.08,intermedio,N E,3
2022-01-05 18:00:00,16.95,60.0,0.0,-0.15,289.75,0.33,8.88,332.67,1.76,10.53,28.7,9.3,intermedio,N E,3
2022-01-05 19:00:00,16.54,61.8,0.0,-0.15,295.47,0.31,10.21,333.2,1.76,10.49,29.08,9.89,intermedio,N E,3
2022-01-05 20:00:00,16.13,63.6,0.0,-0.15,301.2,0.28,11.54,333.74,1.76,10.46,29.46,10.48,intermedio,N E,3
2022-01-05 21:00:00,15.72,65.4,0.01,-0.15,306.92,0.26,12.87,334.27,1.76,10.42,29.84,11.07,intermedio,N E,3
2022-01-05 22:00:00,15.65,66.4,0.0,-0.15,324.63,0.2,16.45,334.86,1.76,10.4,29.39,10.91,intermedio,N E,3
2022-01-05 23:00:00,15.57,67.4,0.0,-0.15,342.35,0.13,20.03,335.45,1.76,10.38,28.93,10.76,intermedio,N E,3
2022-01-06 00:00:00,15.5,68.4,0.0,-0.15,0.06,0.07,23.61,336.04,1.76,10.36,28.48,10.6,intermedio,N E,3
2022-01-06 01:00:00,15.75,66.3,0.0,-0.16,359.97,0.07,23.37,337.83,1.66,10.57,29.92,10.21,intermedio,N E,3
2022-01-06 02:00:00,16.0,64.2,0.0,-0.16,359.87,0.07,23.12,339.61,1.57,10.79,31.37,9.83,intermedio,N E,3
2022-01-06 03:00:00,16.25,62.1,0.0,-0.16,359.78,0.07,22.88,341.4,1.47,11.0,32.81,9.44,intermedio,N E,3
2022-01-06 04:00:00,15.85,66.0,0.0,-0.16,359.72,0.09,22.5,341.68,1.45,10.94,31.16,9.66,intermedio,N E,3
2022-01-06 05:00:00,15.45,69.9,0.0,-0.16,359.67,0.11,22.12,341.96,1.44,10.87,29.52,9.88,intermedio,N E,3
2022-01-06 06:00:00,15.06,73.8,0.0,-0.16,359.61,0.13,21.74,342.24,1.42,10.81,27.87,10.1,intermedio,N E,3
2022-01-06 07:00:00,15.41,72.43,0.01,-0.16,359.67,0.16,21.33,342.61,1.39,10.22,28.63,10.11,intermedio,N E,3
2022-01-06 08:00:00,15.77,71.07,0.01,-0.16,359.74,0.2,20.91,342.97,1.36,9.62,29.39,10.12,intermedio,N E,3
2022-01-06 09:00:00,16.12,69.7,0.01,-0.16,359.8,0.23,20.5,343.34,1.33,9.03,30.15,10.13,intermedio,N E,3
2022-01-06 10:00:00,16.5,68.0,0.02,-0.16,359.94,0.27,20.23,343.8,1.34,9.49,28.43,10.22,intermedio,N E,3
2022-01-06 11:00:00,16.88,66.3,0.03,-0.16,0.08,0.32,19.96,344.26,1.36,9.94,26.71,10.32,intermedio,N E,3
2022-01-06 12:00:00,17.26,64.6,0.03,-0.16,0.22,0.36,19.69,344.72,1.37,10.4,24.99,10.41,intermedio,N E,3
2022-01-06 13:00:00,17.66,63.3,0.03,-0.16,0.32,0.41,19.45,345.08,1.36,10.34,24.94,10.58,intermedio,N E,3
2022-01-06 14:00:00,18.06,62.0,0.02,-0.16,0.43,0.45,19.2,345.45,1.36,10.27,24.9,10.74,intermedio,N E,3
2022-01-06 15:00:00,18.47,60.7,0.02,-0.16,0.53,0.5,18.96,345.81,1.35,10.21,24.85,10.91,intermedio,N E,3
2022-01-06 16:00:00,18.02,64.1,0.02,-0.16,0.6,0.54,18.63,349.98,1.15,12.0,22.42,10.83,intermedio,N E,3
2022-01-06 17:00:00,17.57,67.5,0.02,-0.16,0.67,0.59,18.29,354.16,0.94,13.79,19.98,10.76,avanzado,N E,3
2022-01-06 18:00:00,17.12,70.9,0.02,-0.16,0.74,0.63,17.96,358.33,0.74,15.58,17.55,10.68,profesional,N E,3
2022-01-06 19:00:00,16.91,74.93,0.03,-0.16,0.74,0.66,17.82,354.18,0.85,14.59,19.42,10.61,avanzado,N E,3
2022-01-06 20:00:00,16.71,78.97,0.04,-0.16,0.73,0.7,17.67,350.03,0.95,13.61,21.28,10.53,avanzado,N E,3
2022-01-06 21:00:00,16.5,83.0,0.05,-0.16,0.73,0.73,17.53,345.88,1.06,12.62,23.15,10.46,avanzado,N E,3
2022-01-06 22:00:00,16.53,82.63,0.03,-0.16,0.3,0.75,17.28,346.81,1.03,13.3,21.52,10.37,avanzado,N E,3
2022-01-06 23:00:00,16.56,82.27,0.02,-0.16,359.87,0.78,17.02,347.73,1.01,13.98,19.9,10.28,avanzado,N E,3
2022-01-07 00:00:00,16.58,81.9,0.01,-0.16,359.44,0.8,16.77,348.66,0.98,14.66,18.27,10.19,avanzado,N E,3
2022-01-07 01:00:00,16.26,79.4,0.01,-0.16,357.28,0.78,15.11,349.5,1.05,14.29,21.99,10.25,avanzado,N E,3
2022-01-07 02:00:00,15.94,76.9,0.0,-0.16,355.11,0.77,13.45,350.33,1.11,13.93,25.72,10.31,avanzado,N E,3
2022-01-07 03:00:00,15.62,74.4,0.0,-0.16,352.95,0.75,11.79,351.17,1.18,13.56,29.44,10.37,avanzado,N E,3
2022-01-07 04:00:00,15.8,73.0,0.01,-0.16,353.3,0.72,11.75,351.67,1.17,13.5,33.45,9.89,avanzado,N E,3
2022-01-07 05:00:00,15.97,71.6,0.02,-0.16,353.64,0.7,11.72,352.16,1.17,13.44,37.46,9.41,avanzado,N E,3
2022-01-07 06:00:00,16.15,70.2,0.03,-0.16,353.99,0.67,11.68,352.66,1.16,13.38,41.47,8.93,avanzado,N E,3
2022-01-07 07:00:00,16.21,69.0,0.03,-0.16,354.67,0.67,11.59,353.18,1.16,13.32,41.02,9.2,avanzado,N E,3
2022-01-07 08:00:00,16.27,67.8,0.03,-0.16,355.34,0.67,11.49,353.69,1.17,13.25,40.56,9.47,avanzado,N E,3
2022-01-07 09:00:00,16.34,66.6,0.03,-0.16,356.02,0.67,11.4,354.21,1.17,13.19,40.11,9.74,avanzado,N E,3
2022-01-07 10:00:00,17.02,63.67,0.03,-0.16,356.27,0.66,11.31,351.46,1.4,11.39,39.38,9.99,intermedio,N E,3
2022-01-07 11:00:00,17.7,60.73,0.02,-0.16,356.53,0.66,11.21,348.71,1.64,9.58,38.65,10.25,intermedio,N E,3
2022-01-07 12:00:00,18.38,57.8,0.01,-0.16,356.78,0.65,11.12,345.96,1.87,7.78,37.92,10.5,intermedio,N E,3
2022-01-07 13:00:00,18.0,60.9,0.02,-0.16,349.18,0.64,11.27,349.3,1.94,7.72,37.99,10.63,intermedio,N E,3
2022-01-07 14:00:00,17.62,64.0,0.02,-0.16,341.58,0.63,11.43,352.65,2.02,7.67,38.05,10.75,intermedio,N E,3
2022-01-07 15:00:00,17.24,67.1,0.03,-0.16,333.98,0.62,11.58,355.99,2.09,7.61,38.12,10.88,intermedio,N E,3
2022-01-07 16:00:00,16.93,69.6,0.02,-0.16,332.28,0.71,13.7,354.74,1.99,7.66,39.37,10.5,intermedio,N E,3
2022-01-07 17:00:00,16.62,72.1,0.01,-0.16,330.57,0.81,15.81,353.49,1.9,7.7,40.61,10.13,intermedio,N E,3
2022-01-07 18:00:00,16.31,74.6,0.0,-0.16,328.87,0.9,17.93,352.24,1.8,7.75,41.86,9.75,intermedio,N E,3
2022-01-07 19:00:00,16.01,75.9,0.0,-0.16,339.15,0.9,16.8,347.1,1.72,8.85,43.18,9.61,intermedio,N E,3
2022-01-07 20:00:00,15.71,77.2,0.0,-0.15,349.42,0.91,15.67,341.97,1.63,9.94,44.51,9.46,intermedio,N E,3
2022-01-07 21:00:00,15.41,78.5,0.0,-0.15,359.7,0.91,14.54,336.83,1.55,11.04,45.83,9.32,intermedio,N E,3
2022-01-07 22:00:00,15.22,79.7,0.0,-0.15,359.76,0.88,14.5,334.21,1.68,12.14,47.93,9.2,avanzado,N E,3
2022-01-07 23:00:00,15.03,80.9,0.0,-0.15,359.81,0.86,14.45,331.6,1.81,13.24,50.03,9.09,avanzado,N E,3
2022-01-08 00:00:00,14.84,82.1,0.0,-0.16,359.87,0.83,14.41,328.98,1.94,14.34,52.13,8.97,avanzado,N E,3
2022-01-08 01:00:00,14.89,82.47,0.0,-0.16,341.86,0.71,13.36,329.47,2.09,14.24,55.17,8.45,avanzado,N E,3
2022-01-08 02:00:00,14.93,82.83,0.0,-0.16,323.84,0.6,12.32,329.95,2.24,14.14,58.2,7.92,avanzado,N E,3
2022-01-08 03:00:00,14.97,83.2,0.0,-0.16,305.83,0.48,11.27,330.44,2.39,14.04,61.24,7.4,avanzado,N E,3
2022-01-08 04:00:00,14.86,84.03,0.0,-0.16,305.45,0.47,11.22,331.89,2.38,14.06,62.69,7.33,avanzado,N E,3
2022-01-08 05:00:00,14.75,84.87,0.0,-0.15,305.08,0.47,11.18,333.35,2.37,14.08,64.14,7.26,avanzado,N E,3
2022-01-08 06:00:00,14.64,85.7,0.0,-0.15,304.7,0.46,11.13,334.8,2.36,14.1,65.59,7.19,avanzado,N E,3
2022-01-08 07:00:00,15.09,83.97,0.0,-0.15,314.57,0.92,12.97,332.85,2.33,13.65,69.09,6.97,avanzado,N E,3
2022-01-08 08:00:00,15.54,82.23,0.0,-0.15,324.45,1.38,14.81,330.9,2.3,13.2,72.6,6.75,avanzado,N E,3
2022-01-08 09:00:00,15.98,80.5,0.0,-0.15,334.32,1.84,16.65,328.95,2.27,12.75,76.1,6.53,avanzado,N E,3
2022-01-08 10:00:00,17.22,68.77,0.0,-0.15,342.68,1.89,14.8,330.8,2.24,12.97,83.14,6.89,avanzado,N E,3
2022-01-08 11:00:00,18.47,57.03,0.0,-0.15,351.03,1.95,12.96,332.64,2.21,13.19,90.17,7.25,avanzado,S E,2
2022-01-08 12:00:00,19.71,45.3,0.0,-0.15,359.39,2.0,11.11,334.49,2.18,13.41,97.21,7.61,avanzado,S E,2
2022-01-08 13:00:00,19.89,40.33,0.0,-0.15,2.44,1.96,10.56,333.66,2.32,13.45,106.37,7.32,avanzado,S E,2
2022-01-08 14:00:00,20.07,35.37,0.0,-0.15,5.48,1.93,10.02,332.84,2.46,13.49,115.54,7.03,avanzado,S E,2
2022-01-08 15:00:00,20.25,30.4,0.0,-0.15,8.53,1.89,9.47,332.01,2.6,13.53,124.7,6.74,avanzado,S E,2
2022-01-08 16:00:00,19.7,33.63,0.0,-0.15,8.17,1.84,9.48,332.03,2.59,13.5,114.72,6.1,avanzado,S E,2
2022-01-08 17:00:00,19.14,36.87,0.0,-0.15,7.8,1.8,9.49,332.06,2.59,13.48,104.73,5.47,avanzado,S E,2
2022-01-08 18:00:00,18.59,40.1,0.0,-0.15,7.44,1.75,9.5,332.08,2.58,13.45,94.75,4.83,avanzado,S E,2
2022-01-08 19:00:00,17.77,48.67,0.0,-0.15,7.65,1.7,9.4,332.3,2.58,13.39,95.38,4.37,avanzado,S E,2
2022-01-08 20:00:00,16.96,57.23,0.0,-0.15,7.87,1.66,9.3,332.52,2.58,13.32,96.01,3.92,avanzado,S E,2
2022-01-08 21:00:00,16.15,65.8,0.0,-0.15,8.08,1.61,9.2,332.74,2.58,13.26,96.64,3.46,avanzado,S E,2
2022-01-08 22:00:00,16.25,68.93,0.0,-0.15,10.2,1.59,9.18,332.54,2.54,13.12,97.57,3.48,avanzado,S E,2
2022-01-08 23:00:00,16.35,72.07,0.0,-0.16,12.33,1.57,9.17,332.33,2.5,12.97,98.49,3.51,avanzado,S E,2
