time,airTemperature.noaa,airTemperature.sg,currentDirection.meto,currentDirection.sg,currentSpeed.meto,currentSpeed.sg,humidity.noaa,humidity.sg,precipitation.noaa,precipitation.sg,seaLevel.meto,seaLevel.sg,secondarySwellDirection.noaa,secondarySwellDirection.sg,secondarySwellHeight.noaa,secondarySwellHeight.sg,secondarySwellPeriod.noaa,secondarySwellPeriod.sg,swellDirection.icon,swellDirection.meteo,swellDirection.noaa,swellDirection.sg,swellHeight.icon,swellHeight.meteo,swellHeight.noaa,swellHeight.sg,swellPeriod.icon,swellPeriod.meteo,swellPeriod.noaa,swellPeriod.sg,windDirection.icon,windDirection.noaa,windDirection.sg,windSpeed.icon,windSpeed.noaa,windSpeed.sg
2022-05-11T01:00:00+00:00,22.37,22.37,35.25,35.25,0.53,0.53,57.0,57.0,0.0,0.0,-0.21,-0.21,341.65,341.65,0.19,0.19,12.1,12.1,345.32,5.51,312.79,5.51,1.15,0.9,0.16,0.9,9.39,5.41,11.9,5.41,155.1,211.46,155.1,2.54,1.35,2.54
2022-05-11T02:00:00+00:00,22.27,22.27,35.23,35.23,0.53,0.53,58.0,58.0,0.0,0.0,-0.21,-0.21,333.43,333.43,0.21,0.21,13.84,13.84,343.75,4.55,311.25,4.55,1.16,0.96,0.17,0.96,9.66,5.66,11.43,5.66,192.17,251.92,192.17,2.52,1.37,2.52
2022-05-11T03:00:00+00:00,22.17,22.17,35.18,35.18,0.53,0.53,59.0,59.0,0.0,0.0,-0.21,-0.21,325.21,325.21,0.23,0.23,15.58,15.58,342.18,3.58,309.72,3.58,1.17,1.01,0.18,1.01,9.93,5.9,10.97,5.9,229.23,292.37,229.23,2.5,1.39,2.5
2022-05-11T04:00:00+00:00,22.26,22.26,35.07,35.07,0.53,0.53,59.23,59.23,0.0,0.0,-0.21,-0.21,325.41,325.41,0.27,0.27,15.36,15.36,340.7,3.36,309.53,3.36,1.2,1.0,0.2,1.0,10.22,5.86,10.81,5.86,192.77,290.09,192.77,1.94,1.16,1.94
2022-05-11T05:00:00+00:00,22.36,22.36,35.0,35.0,0.53,0.53,59.47,59.47,0.0,0.0,-0.21,-0.21,325.61,325.61,0.3,0.3,15.15,15.15,339.21,3.15,309.34,3.15,1.23,0.99,0.21,0.99,10.51,5.83,10.65,5.83,156.32,287.8,156.32,1.37,0.94,1.37
2022-05-11T06:00:00+00:00,22.45,22.45,34.83,34.83,0.53,0.53,59.7,59.7,0.0,0.0,-0.21,-0.21,325.81,325.81,0.34,0.34,14.93,14.93,337.73,2.93,309.15,2.93,1.26,0.98,0.23,0.98,10.8,5.79,10.49,5.79,119.86,285.52,119.86,0.81,0.71,0.81
2022-05-11T07:00:00+00:00,22.7,22.7,34.67,34.67,0.52,0.52,59.9,59.9,0.02,0.02,-0.21,-0.21,325.98,325.98,0.39,0.39,14.89,14.89,336.43,3.12,309.06,3.12,1.3,0.96,0.24,0.96,11.05,5.72,10.44,5.72,65.34,245.06,65.34,0.81,0.73,0.81
2022-05-11T08:00:00+00:00,22.94,22.94,34.45,34.45,0.52,0.52,60.1,60.1,0.03,0.03,-0.21,-0.21,326.15,326.15,0.43,0.43,14.84,14.84,335.12,3.31,308.97,3.31,1.34,0.95,0.26,0.95,11.31,5.66,10.38,5.66,10.81,204.61,10.81,0.82,0.74,0.82
2022-05-11T09:00:00+00:00,23.19,23.19,34.32,34.32,0.52,0.52,60.3,60.3,0.05,0.05,-0.21,-0.21,326.32,326.32,0.48,0.48,14.8,14.8,333.82,3.5,308.88,3.5,1.38,0.93,0.27,0.93,11.56,5.59,10.33,5.59,316.29,164.15,316.29,0.82,0.76,0.82
2022-05-11T10:00:00+00:00,24.11,24.11,34.21,34.21,0.52,0.52,57.17,57.17,0.04,0.04,-0.21,-0.21,326.34,326.34,0.53,0.53,14.95,14.95,332.82,350.3,308.34,350.3,1.42,0.94,0.28,0.94,11.73,7.96,10.23,7.96,308.83,204.38,308.83,1.5,1.07,1.5
2022-05-11T11:00:00+00:00,25.04,25.04,34.04,34.04,0.52,0.52,54.03,54.03,0.03,0.03,-0.21,-0.21,326.35,326.35,0.57,0.57,15.11,15.11,331.83,337.11,307.8,337.11,1.46,0.94,0.29,0.94,11.91,10.34,10.13,10.34,301.38,244.62,301.38,2.18,1.38,2.18
2022-05-11T12:00:00+00:00,25.97,25.97,33.93,33.93,0.52,0.52,50.9,50.9,0.02,0.02,-0.21,-0.21,326.37,326.37,0.62,0.62,15.26,15.26,330.83,323.91,307.26,323.91,1.5,0.95,0.3,0.95,12.08,12.71,10.03,12.71,293.92,284.85,293.92,2.86,1.69,2.86
2022-05-11T13:00:00+00:00,25.48,25.48,33.88,33.88,0.52,0.52,53.43,53.43,0.02,0.02,-0.22,-0.22,328.52,328.52,0.66,0.66,14.43,14.43,330.24,323.79,307.52,323.79,1.54,1.0,0.31,1.0,12.15,12.55,9.99,12.55,293.27,285.27,293.27,2.83,2.15,2.83
2022-05-11T14:00:00+00:00,25.0,25.0,33.76,33.76,0.52,0.52,55.97,55.97,0.02,0.02,-0.22,-0.22,330.67,330.67,0.7,0.7,13.59,13.59,329.65,323.68,307.78,323.68,1.57,1.04,0.32,1.04,12.23,12.39,9.95,12.39,292.62,285.69,292.62,2.8,2.6,2.8
2022-05-11T15:00:00+00:00,24.51,24.51,33.76,33.76,0.52,0.52,58.5,58.5,0.01,0.01,-0.22,-0.22,332.82,332.82,0.74,0.74,12.76,12.76,329.06,323.56,308.04,323.56,1.61,1.09,0.33,1.09,12.3,12.23,9.91,12.23,291.97,286.11,291.97,2.77,3.06,2.77
2022-05-11T16:00:00+00:00,23.49,23.49,33.76,33.76,0.52,0.52,63.03,63.03,0.01,0.01,-0.21,-0.21,342.0,342.0,0.74,0.74,10.79,10.79,328.78,323.65,307.09,323.65,1.63,1.13,0.33,1.13,12.31,12.13,9.85,12.13,291.34,288.81,291.34,2.57,3.11,2.57
